,title,code,type,lastupdateofdata,lasttablestructurechange,datastart,dataend
4188,Traintrafficontherailnetwork-Norway(2015),RAIL_TF_NS15_NO,dataset,2018-05-17T23:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4189,"Currentdepressivesymptomsbysex,ageanddegreeofurbanisation",HLTH_EHIS_MH1U,dataset,2023-06-16T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4190,Populationstructurebydetailedagegroup,EQ_POP03,dataset,2024-11-05T23:00:00+0100,2024-11-05T23:00:00+0100,2012,2023
4191,Traintrafficontherailnetwork-Poland(2015),RAIL_TF_NS15_PL,dataset,2018-06-28T11:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4192,"Severityofcurrentdepressivesymptomsbysex,ageandcountryofbirth",HLTH_EHIS_MH2B,dataset,2022-11-14T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4193,Numberofnotemployedpersonswhowouldhavestayedlongeratwork(ornot)ifmoreflexibleworkingtimearrangementshadbeenavailable-bysexandoccupation(previousjob)(1000),LFSO_06FLEXISPR,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4194,Medianagebysex,EQ_POP04,dataset,2024-11-05T23:00:00+0100,2024-11-05T23:00:00+0100,2012,2023
4195,Traintrafficontherailnetwork-Portugal(2015),RAIL_TF_NS15_PT,dataset,2018-06-28T11:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4196,"Severityofcurrentdepressivesymptomsbysex,ageandcountryofcitizenhip",HLTH_EHIS_MH2C,dataset,2022-11-14T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4197,Numberofemployedpersonswhowouldstaylongeratwork(ornot)iftheirworkplacewashealthierand/orsafer-bysexandoccupation(1000),LFSO_06HLSAISCO,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4198,Traintrafficontherailnetwork-Romania(2015),RAIL_TF_NS15_RO,dataset,2018-06-28T11:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4199,Perceptionofdiscriminationincities,EQ_WDISC,dataset,2024-04-11T23:00:00+0200,2024-04-11T23:00:00+0200,2019,2023
4200,Traintrafficontherailnetwork-Sweden(2015),RAIL_TF_NS15_SE,dataset,2018-06-28T11:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4201,Conversionfactorsforeurofixedseriesintoeuro/ECU-annualdata,ERT_BIL_CONV_A,dataset,2024-01-02T11:00:00+0100,2024-04-09T11:00:00+0200,1971,2023
4202,Traintrafficontherailnetwork-Slovenia(2015),RAIL_TF_NS15_SI,dataset,2018-06-28T11:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4203,Traintrafficontherailnetwork-Slovakia(2015),RAIL_TF_NS15_SK,dataset,2018-05-07T23:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4204,Conversionfactorsforeurofixedseriesintoeuro/ECU-monthlydata,ERT_BIL_CONV_M,dataset,2024-12-02T11:00:00+0100,2024-12-02T11:00:00+0100,1971-01,2024-11
4205,"Severityofcurrentdepressivesymptomsbylevelofdisability(activitylimitation),sexandage",HLTH_EHIS_MH2D,dataset,2023-10-24T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4206,Conversionfactorsforeurofixedseriesintoeuro/ECU-quarterlydata,ERT_BIL_CONV_Q,dataset,2024-10-01T11:00:00+0200,2024-10-01T11:00:00+0200,1971-Q1,2024-Q3
4207,Traintrafficontherailnetwork-Türkiye(2015),RAIL_TF_NS15_TR,dataset,2018-06-28T11:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4208,"Severityofcurrentdepressivesymptomsbysex,ageandeducationalattainmentlevel",HLTH_EHIS_MH2E,dataset,2021-11-17T11:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4209,Traintrafficontherailnetwork-UnitedKingdom(2015),RAIL_TF_NS15_UK,dataset,2018-07-24T23:00:00+0200,2024-01-03T23:00:00+0100,2015,2015
4210,Euro/ECUexchangerates-annualdata,ERT_BIL_EUR_A,dataset,2024-05-30T11:00:00+0200,2024-04-09T11:00:00+0200,1971,2023
4211,"Severityofcurrentdepressivesymptomsbysex,ageandincomequintile",HLTH_EHIS_MH2I,dataset,2021-11-17T11:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4212,Traintrafficontherailnetwork-Austria(2020),RAIL_TF_NS20_AT,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4213,Euro/ECUexchangerates-annualdata,ERT_BIL_EUR_A$DV_841,dataset,2024-05-30T11:00:00+0200,2024-04-09T11:00:00+0200,,
4214,Traintrafficontherailnetwork-Bulgaria(2020),RAIL_TF_NS20_BG,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4215,"Severityofcurrentdepressivesymptomsbysex,ageanddegreeofurbanisation",HLTH_EHIS_MH2U,dataset,2022-07-11T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4216,Numberofnotemployedpersonswhowouldhavestayedlongeratwork(ornot)iftheirworkplacehadbeenhealthierand/orsafer-bysexandoccupation(previousjob)(1000),LFSO_06HLSAISPR,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4217,Traintrafficontherailnetwork-Switzerland(2020),RAIL_TF_NS20_CH,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4218,Euro/ECUexchangerates-annualdata,ERT_BIL_EUR_A$DV_861,dataset,2024-05-30T11:00:00+0200,2024-04-09T11:00:00+0200,,
4219,"Self-reportedvaccinationagainstinfluenzabysex,ageandeducationalattainmentlevel",HLTH_EHIS_PA1E,dataset,2022-06-29T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4220,Traintrafficontherailnetwork-Czechia(2020),RAIL_TF_NS20_CZ,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4221,Traintrafficontherailnetwork-Germany(2020),RAIL_TF_NS20_DE,dataset,2023-05-05T23:00:00+0200,2024-01-03T23:00:00+0100,2020,2020
4222,"Self-reportedvaccinationagainstinfluenzabysex,ageandincomequintile",HLTH_EHIS_PA1I,dataset,2022-06-29T23:00:00+0200,2024-01-03T23:00:00+0100,2019,2019
4223,Traintrafficontherailnetwork-Denmark(2020),RAIL_TF_NS20_DK,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4224,"Self-reportedvaccinationagainstinfluenzabysex,ageanddegreeofurbanisation",HLTH_EHIS_PA1U,dataset,2022-10-27T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4225,Traintrafficontherailnetwork-Estonia(2020),RAIL_TF_NS20_EE,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4226,"Self-reportedscreeningofcardiovasculardiseasesanddiabetesrisksbysex,ageandeducationalattainmentlevel",HLTH_EHIS_PA2E,dataset,2022-02-24T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4227,Euro/ECUexchangerates-dailydata,ERT_BIL_EUR_D,dataset,2024-12-03T11:00:00+0100,2024-12-03T11:00:00+0100,7/1/1974,12/2/2024
4228,Traintrafficontherailnetwork-Greece(2020),RAIL_TF_NS20_EL,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4229,"Self-reportedscreeningofcardiovasculardiseasesanddiabetesrisksbysex,ageandincomequintile",HLTH_EHIS_PA2I,dataset,2022-02-24T23:00:00+0100,2024-01-03T23:00:00+0100,2019,2019
4230,Traintrafficontherailnetwork-Spain(2020),RAIL_TF_NS20_ES,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4231,Traintrafficontherailnetwork-Finland(2020),RAIL_TF_NS20_FI,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4232,Numberofemployedpersonswhowouldstaylongeratwork(ornot)iftheycouldupdatetheirskills-bysexandoccupation(1000),LFSO_06OPSKISCO,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4233,Euro/ECUexchangerates-monthlydata,ERT_BIL_EUR_M,dataset,2024-12-03T11:00:00+0100,2024-11-28T11:00:00+0100,1971-01,2024-11
4234,Traintrafficontherailnetwork-France(2020),RAIL_TF_NS20_FR,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4235,"Self-reportedscreeningofcardiovasculardiseasesanddiabetesrisksbysex,ageanddegreeofurbanisation",HLTH_EHIS_PA2U,dataset,2022-10-27T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4236,Numberofnotemployedpersonswhowouldhavestayedlongeratwork(ornot)iftheyhadhadmoreopportunitiestoupdatetheirskills-bysexandoccupation(previousjob)(1000),LFSO_06OPSKISPR,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4237,Traintrafficontherailnetwork-Croatia(2020),RAIL_TF_NS20_HR,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4238,Euro/ECUexchangerates-quarterlydata,ERT_BIL_EUR_Q,dataset,2024-10-10T11:00:00+0200,2024-10-01T11:00:00+0200,1971-Q1,2024-Q3
4239,"Self-reportedlastcolorectalcancerscreeningtestbysex,ageandeducationalattainmentlevel",HLTH_EHIS_PA5E,dataset,2021-10-29T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4240,Traintrafficontherailnetwork-Hungary(2020),RAIL_TF_NS20_HU,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4241,Traintrafficontherailnetwork-Ireland(2020),RAIL_TF_NS20_IE,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4242,"Self-reportedlastcolorectalcancerscreeningtestbysex,ageandincomequintile",HLTH_EHIS_PA5I,dataset,2021-10-29T23:00:00+0200,2024-01-03T23:00:00+0100,2019,2019
4243,Traintrafficontherailnetwork-Italy(2020),RAIL_TF_NS20_IT,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4244,Traintrafficontherailnetwork-Lithuania(2020),RAIL_TF_NS20_LT,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4245,"Self-reportedlastcolorectalcancerscreeningtestbysex,ageanddegreeofurbanisation",HLTH_EHIS_PA5U,dataset,2022-10-27T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4246,Traintrafficontherailnetwork-Luxembourg(2020),RAIL_TF_NS20_LU,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4247,"Self-reportedlastcolonoscopybysex,ageandeducationalattainmentlevel",HLTH_EHIS_PA6E,dataset,2021-12-17T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4248,Traintrafficontherailnetwork-Latvia(2020),RAIL_TF_NS20_LV,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4249,Industrialcountries'effectiveexchangerates-annualdata,ERT_EFF_IC_A,dataset,2024-08-20T11:00:00+0200,2024-04-09T11:00:00+0200,1994,2023
4250,Traintrafficontherailnetwork-NorthMacedonia(2020),RAIL_TF_NS20_MK,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4251,"Self-reportedlastcolonoscopybysex,ageandincomequintile",HLTH_EHIS_PA6I,dataset,2021-12-17T23:00:00+0100,2024-01-03T23:00:00+0100,2019,2019
4252,Traintrafficontherailnetwork-Netherlands(2020),RAIL_TF_NS20_NL,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4253,Industrialcountries'effectiveexchangerates-monthlydata,ERT_EFF_IC_M,dataset,2024-11-13T11:00:00+0100,2024-11-13T11:00:00+0100,1994-01,2024-09
4254,"Self-reportedlastcolonoscopybysex,ageanddegreeofurbanisation",HLTH_EHIS_PA6U,dataset,2022-10-27T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4255,Traintrafficontherailnetwork-Norway(2020),RAIL_TF_NS20_NO,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4256,Averageageatwhichnotemployedpersonsstartedreceivingaretirementpension-bygrantingofotherindividualbenefitsandsex,LFSO_06OTBNAGPS,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4257,Industrialcountries'effectiveexchangerates-quarterlydata,ERT_EFF_IC_Q,dataset,2024-11-13T11:00:00+0100,2024-11-13T11:00:00+0100,1994-Q1,2024-Q3
4258,Self-reportedlastbreastexaminationbyX-rayamongwomenbyageandeducationalattainmentlevel,HLTH_EHIS_PA7E,dataset,2022-02-24T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4259,Traintrafficontherailnetwork-Poland(2020),RAIL_TF_NS20_PL,dataset,2023-02-06T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4260,Self-reportedlastbreastexaminationbyX-rayamongwomenbyageandincomequintile,HLTH_EHIS_PA7I,dataset,2022-02-24T23:00:00+0100,2024-01-03T23:00:00+0100,2019,2019
4261,Traintrafficontherailnetwork-Portugal(2020),RAIL_TF_NS20_PT,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4262,Self-reportedlastbreastexaminationbyX-rayamongwomenbyageanddegreeofurbanisation,HLTH_EHIS_PA7U,dataset,2022-10-27T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4263,Traintrafficontherailnetwork-Romania(2020),RAIL_TF_NS20_RO,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4264,Self-reportedlastcervicalsmeartestamongwomenbyageandeducationalattainmentlevel,HLTH_EHIS_PA8E,dataset,2022-02-24T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4265,Formereuroareanationalcurrenciesvs.euro/ECU-annualdata,ERT_H_EUR_A,dataset,2023-08-21T23:00:00+0200,2024-04-09T11:00:00+0200,1971,2022
4266,Traintrafficontherailnetwork-Sweden(2020),RAIL_TF_NS20_SE,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4267,Self-reportedlastcervicalsmeartestamongwomenbyageandincomequintile,HLTH_EHIS_PA8I,dataset,2022-02-24T23:00:00+0100,2024-01-03T23:00:00+0100,2019,2019
4268,Traintrafficontherailnetwork-Slovenia(2020),RAIL_TF_NS20_SI,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4269,Traintrafficontherailnetwork-Slovakia(2020),RAIL_TF_NS20_SK,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4270,Formereuroareanationalcurrenciesvs.euro/ECU-dailydata,ERT_H_EUR_D,dataset,2023-08-12T11:00:00+0200,2024-04-09T11:00:00+0200,7/1/1974,12/30/2022
4271,Self-reportedlastcervicalsmeartestamongwomenbyageanddegreeofurbanisation,HLTH_EHIS_PA8U,dataset,2022-10-27T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4272,Traintrafficontherailnetwork-Türkiye(2020),RAIL_TF_NS20_TR,dataset,2023-02-02T23:00:00+0100,2024-01-03T23:00:00+0100,2020,2020
4273,"Notemployedpersons,averagenumberofyearsspentworking-bygrantingofotherindividualbenefitsandsex",LFSO_06OTBNYRSP,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4274,Traintrafficontherailnetwork-Austria(2005),RAIL_TF_NS_AT,dataset,2016-01-14T23:00:00+0100,2024-01-03T23:00:00+0100,2005,2005
4275,Formereuroareanationalcurrenciesvs.euro/ECU-monthlydata,ERT_H_EUR_M,dataset,2023-08-21T23:00:00+0200,2024-04-09T11:00:00+0200,1971-01,2022-12
4276,Traintrafficontherailnetwork-Belgium(2005),RAIL_TF_NS_BE,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4277,"Difficultiesinpersonalcareactivitiesbysex,ageandlevelofdisability(activitylimitation)",HLTH_EHIS_PC1D,dataset,2022-11-17T11:00:00+0100,2024-01-04T23:00:00+0100,2014,2019
4278,"Numberofemployedpersons-byplannedageforstoppingwork,sexandfulltime/parttimework(1000)",LFSO_06PLAGFTPT,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4279,Traintrafficontherailnetwork-CzechRepublic(2005),RAIL_TF_NS_CZ,dataset,2017-04-07T11:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4280,"Difficultiesinpersonalcareactivitiesbysex,ageandeducationalattainmentlevel",HLTH_EHIS_PC1E,dataset,2022-08-04T23:00:00+0200,2024-01-04T23:00:00+0100,2014,2019
4281,Traintrafficontherailnetwork-Germany(2005),RAIL_TF_NS_DE,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4282,"Difficultiesinpersonalcareactivitiesbysex,ageanduseofhomecareservices",HLTH_EHIS_PC1HCS,dataset,2022-08-04T23:00:00+0200,2024-01-04T23:00:00+0100,2019,2019
4283,Traintrafficontherailnetwork-Denmark(2005),RAIL_TF_NS_DK,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4284,"Difficultiesinpersonalcareactivitiesbysex,ageandincomequintile",HLTH_EHIS_PC1I,dataset,2022-08-04T23:00:00+0200,2024-01-04T23:00:00+0100,2019,2019
4285,Traintrafficontherailnetwork-Estonia(2005),RAIL_TF_NS_EE,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4286,"Difficultiesinpersonalcareactivitiesbysex,ageanddegreeofurbanisation",HLTH_EHIS_PC1U,dataset,2022-08-04T23:00:00+0200,2024-01-04T23:00:00+0100,2014,2019
4287,Traintrafficontherailnetwork-Greece(2005),RAIL_TF_NS_EL,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4288,Formereuroareanationalcurrenciesvs.euro/ECU-quarterlydata,ERT_H_EUR_Q,dataset,2023-08-21T23:00:00+0200,2024-04-09T11:00:00+0200,1971-Q1,2022-Q4
4289,Traintrafficontherailnetwork-Spain(2005),RAIL_TF_NS_ES,dataset,2016-09-14T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4290,"Needforhelpwithpersonalcareactivitiesbysex,ageandlevelofactivitylimitation",HLTH_EHIS_PCHLPD,dataset,2022-11-16T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4291,Traintrafficontherailnetwork-Finland(2005),RAIL_TF_NS_FI,dataset,2016-09-14T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4292,Averageageatwhichnotemployedpersonsstartedreceivingaretirementpension-bysexandmainreasonforretirementorearlyretirement,LFSO_06REASAGPS,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4293,InternationaltradeofEFTAandenlargementcountries,EXT_LT_INTERCC,dataset,2024-11-18T11:00:00+0100,2024-03-18T11:00:00+0100,1995,2023
4294,Traintrafficontherailnetwork-France(2005),RAIL_TF_NS_FR,dataset,2016-09-14T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4295,"Needforhelpwithpersonalcareactivitiesbysex,ageandeducationalattainmentlevel",HLTH_EHIS_PCHLPE,dataset,2022-03-22T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4296,Traintrafficontherailnetwork-Hungaria(2005),RAIL_TF_NS_HU,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4297,"Needforhelpwithpersonalcareactivitiesbysex,ageanddegreeofurbanisation",HLTH_EHIS_PCHLPU,dataset,2022-07-20T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4298,"InternationaltradeofEU,theeuroareaandtheMemberStatesbySITCproductgroup",EXT_LT_INTERTRD,dataset,2024-11-18T11:00:00+0100,2024-03-18T11:00:00+0100,2002,2023
4299,"Effortinvolvedinperformingwork-relatedphysicalactivitybysex,ageandeducationalattainmentlevel",HLTH_EHIS_PE1E,dataset,2022-11-25T23:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4300,Traintrafficontherailnetwork-Ireland(2005),RAIL_TF_NS_IE,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4301,Traintrafficontherailnetwork-Italia(2005),RAIL_TF_NS_IT,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4302,"Effortinvolvedinperformingwork-relatedphysicalactivitybysex,ageandincomequintile",HLTH_EHIS_PE1I,dataset,2022-11-28T11:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4303,Traintrafficontherailnetwork-Liechtenstein(2005),RAIL_TF_NS_LI,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4304,Mainreasonsforretirementorearlyretirement-bysexandmainlabourstatusjustafterleavinglastjob(1000),LFSO_06REASSTAF,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4305,"Effortinvolvedinperformingwork-relatedphysicalactivitybysex,ageanddegreeofurbanisation",HLTH_EHIS_PE1U,dataset,2022-11-28T11:00:00+0100,2024-01-03T23:00:00+0100,2014,2019
4306,Traintrafficontherailnetwork-Lithuania(2005),RAIL_TF_NS_LT,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4307,Traintrafficontherailnetwork-Luxembourg(2005),RAIL_TF_NS_LU,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4308,"Numberofemployedpersonswhoreducedtheirworkinghoursinamovetofullretirement-bysex,ageandfulltime/parttimework(1000)",LFSO_06REDEFTPT,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4309,IntraandExtra-EUtradebyMemberStateandbyproductgroup,EXT_LT_INTRATRD,dataset,2024-11-18T11:00:00+0100,2024-03-18T11:00:00+0100,2002,2023
4310,Traintrafficontherailnetwork-Latvia(2005),RAIL_TF_NS_LV,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4311,"Timespentonhealth-enhancing(non-work-related)aerobicphysicalactivitybysex,ageandeducationalattainmentlevel",HLTH_EHIS_PE2E,dataset,2022-06-01T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4312,Numberofnotemployedpersonshavingreducedtheirworkinghoursinamovetofullretirement-bysexandage(1000),LFSO_06REDNSAGE,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4313,Traintrafficontherailnetwork-Netherlands(2005),RAIL_TF_NS_NL,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4314,"Timespentonhealth-enhancing(non-work-related)aerobicphysicalactivitybysex,ageandeducationalattainmentlevel",HLTH_EHIS_PE2E$DV_1144,dataset,2022-06-01T23:00:00+0200,2024-01-03T23:00:00+0100,,
4315,ShareofEuropeanUnionEU27(from2020)intheWorldTrade,EXT_LT_INTROEU27_2020,dataset,2024-11-18T11:00:00+0100,2024-03-18T11:00:00+0100,2002,2023
4316,Averageageatwhichnotemployedpersonsstartedreceivingaretirementpension-bysexandmainlabourstatusjustafterleavinglastjob,LFSO_06STAFAGPS,dataset,2014-03-14T23:00:00+0100,2023-12-21T23:00:00+0100,2006,2006
4317,Traintrafficontherailnetwork-Norway(2005),RAIL_TF_NS_NO,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4318,"Timespentonhealth-enhancing(non-work-related)aerobicphysicalactivitybysex,ageandeducationalattainmentlevel",HLTH_EHIS_PE2E$DV_300,dataset,2022-06-01T23:00:00+0200,2024-01-03T23:00:00+0100,,
4319,Traintrafficontherailnetwork-Poland(2005),RAIL_TF_NS_PL,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4320,"Timespentonhealth-enhancing(non-work-related)aerobicphysicalactivitybysex,ageandeducationalattainmentlevel",HLTH_EHIS_PE2E$DV_301,dataset,2022-06-01T23:00:00+0200,2024-01-03T23:00:00+0100,,
4321,Traintrafficontherailnetwork-Portugal(2005),RAIL_TF_NS_PT,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4322,"Timespentonhealth-enhancing(non-work-related)aerobicphysicalactivitybysex,ageandincomequintile",HLTH_EHIS_PE2I,dataset,2022-06-01T23:00:00+0200,2024-01-03T23:00:00+0100,2014,2019
4323,Traintrafficontherailnetwork-Sweden(2005),RAIL_TF_NS_SE,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4324,Traintrafficontherailnetwork-Slovenia(2005),RAIL_TF_NS_SI,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4325,"Timespentonhealth-enhancing(non-work-related)aerobicphysicalactivitybysex,ageandincomequintile",HLTH_EHIS_PE2I$DV_465,dataset,2022-06-01T23:00:00+0200,2024-01-03T23:00:00+0100,,
4326,Traintrafficontherailnetwork-Slovakia(2005),RAIL_TF_NS_SK,dataset,2017-03-31T23:00:00+0200,2024-01-03T23:00:00+0100,2005,2005
4327,Tradesharesbyinvoicingcurrency(from2010onwards),EXT_LT_INVCUR,dataset,2024-09-23T23:00:00+0200,2024-04-25T23:00:00+0200,2010,2023
